,video,timestamp,text
9020,11-02,0:42,principles for ip addressing okay so basically ip address we know is 32 bit
9021,11-02,0:49,uh actually this ip address is assigned for each interface
9022,11-02,0:55,for each host or launcher interface so what does this mean this means uh we
9023,11-02,1:02,know on a host we may have the kneecard right network interface card
9024,11-02,1:08,so this nick card is a interface is the interface to connect to the network on
9025,11-02,1:14,the routers we also have some interfaces so for example you can see for this router it has three interfaces so the ip
9026,11-02,1:22,address is actually assigned to each interface okay uh sometimes for example
9027,11-02,1:29,on your computer you may have the interface for wire network and also for wireless network for those two different
9028,11-02,1:36,networks you may have different ip addresses that is something you need to pay attention
9029,11-02,1:42,um traditionally we already say oh my the the ip for my host is is a abcd but
9030,11-02,1:47,that is actually not accurate okay that is not accurate it's actually for the
9031,11-02,1:53,host interface for specific host interface so then what is the interface interface
9032,11-02,1:59,basically means the connection between the host and the physical link or the
9033,11-02,2:05,router and the physical link okay it's the the con the interface used to
9034,11-02,2:11,connect to the internet um usually the routers have multiple interfaces which means it has multiple
9035,11-02,2:18,ip addresses okay um and the host typically has one or two
9036,11-02,2:23,interfaces for as i said you may have wired or wireless interfaces okay and the ip address is as
9037,11-02,2:32,we said is 32 bit so 32 bits means
9038,11-02,2:37,in binary it is 32 bits
9039,11-02,2:42,okay and then we know it's very hard to remember this 32 bits in binary it's
9040,11-02,2:50,very hard to remember then what is a better way to denote the 32 bits
9041,11-02,2:56,um ip address so then people decide to divide the 32 bits into
9042,11-02,3:04,four segments for each segment is uh h uh this is one byte basically okay so
9043,11-02,3:11,then we can convert the binary into decimal so the number will be from 0 to
9044,11-02,3:18,255. okay so for each byte the biggest number
9045,11-02,3:24,is 255 then we can we can use dots to separate these four segments four parts
9046,11-02,3:30,okay so that's why we can say for example the first bytes the first byte is now converted to 2
9047,11-02,3:37,23rd and then the second byte is converted to one in decimal and this is
9048,11-02,3:44,one in decimal this is one in decimal so that's why we have two 23.1.1.1 okay so uh in the future when
9049,11-02,3:53,you see uh ip address in decimal you know you are able to convert it back to
9050,11-02,3:59,binary okay any questions
9051,11-02,4:06,all right uh you may also ask how are interfaces actually connected how are
9052,11-02,4:12,they connected for example here you may say oh we have uh this interface
9053,11-02,4:20,this interface this one this one with the router we have this many interfaces
9054,11-02,4:25,here right so how are those interface connected that will be something that we
9055,11-02,4:32,will learn uh in the ethernet layer okay in another sorry i should say in the
9056,11-02,4:39,link layer okay in the link layer we will talk about the switch we will talk about how to connect the adjacent
9057,11-02,4:46,interfaces okay so that is something you don't need to worry about now
9058,11-02,4:54,uh another concept in networking a very important concept is subnet you heard
9059,11-02,5:01,about this term again again okay so what is a subnetic basically
9060,11-02,5:08,um for uh subnet we basically mean the device interfaces can be connected with
9061,11-02,5:15,each other without intervening the router okay without intervening the router for
9062,11-02,5:23,example here we have this these four interfaces these four interfaces can be
9063,11-02,5:29,connected together without a router in between okay similarly for this interface you
9064,11-02,5:36,can see they can be connected together without a router imbition so now we call this as a
9065,11-02,5:45,subnet and this
9066,11-02,5:51,as a subnet and this is another subnet okay so we have three
9067,11-02,5:58,subnets now and at your home you may have your home network okay your home
9068,11-02,6:04,network um is itself is of course a small network right so you can also view that
9069,11-02,6:10,as a small subnet because your devices can be connected together okay but this
9070,11-02,6:19,your home network is is a little bit different from the subnets because uh
9071,11-02,6:25,you may or may not use a switch to connect those interface scalar your
9072,11-02,6:31,device is maybe connected to the browser directly okay so that is the difference
9073,11-02,6:36,uh and some of you may ask them how can we know how can we denote how can we see
9074,11-02,6:42,usually how can we see it belongs to a subnet or not those interfaces belong to one subnet or not okay so usually you
9075,11-02,6:50,can tell from the ip address for example for the ip address usually we have two parts
9076,11-02,6:55,the sub network part and the hotspot so the sub network part is used to denote
9077,11-02,7:01,the subnet and the host part is used to denote the host the individual horse it's like the subnet part is like the
9078,11-02,7:10,family name for us we all have our our own names for example my first name is
9079,11-02,7:15,showian last name is san right so that the sun is like the same approach this
9080,11-02,7:21,means um i belong to the same family okay and then my first name is the host parties
9081,11-02,7:28,it's like the hospital it's used to uh denote myself okay to represent this
9082,11-02,7:36,me okay this individual so that is the difference then usually if the sub
9083,11-02,7:42,network part the high order beats are the same then very likely they belong to
9084,11-02,7:48,the uh same subnet so for example here you can say for this subnet okay the high order bits
9085,11-02,7:56,are 223.1.1
9086,11-02,8:01,then you can see the remaining this one two three four they are different okay
9087,11-02,8:09,so then you can see they belong to the same subnet okay similarly for this one
9088,11-02,8:15,for this one you can see the high order bits are 223.1.2 okay the host part is one two
