"video","timestamp","text"
"10-07","15:59","content addresses and notes right so each CDN node is one is a obsidian server or a bunch of servers"
"10-07","16:06","then you can see now we have we have this uh CDN Network those servers they"
"10-07","16:14","all store a copy of a magnet okay this is a one one video and if this clients"
"10-07","16:23","when they want to watch this video Madman this"
"10-07","16:29","client will ask the server where is Madman then the Netflix server"
"10-07","16:36","will reply with a manifest file telling this kind hey the Minima is"
"10-07","16:42","available here and there so it's telling the URLs then the client may decide oh"
"10-07","16:47","okay this server is very close to me so I want to request management from this"
"10-07","16:52","server okay when I see close it doesn't necessarily mean"
"10-07","16:58","geographically close it may mean it's the response time is shorter which"
"10-07","17:05","means oh okay this this path is not so it's not uh very congested or not very"
"10-07","17:11","busy so I can get to the video faster all these benefits is higher than the"
"10-07","17:17","other path so it really depends um this is the general idea for the CDN"
"10-07","17:23","if of course one path Network part is congested then the uh subscriber or the"
"10-07","17:30","user can decide to choose a different copy from a different server"
"10-07","17:36","all right so that is the general idea now let's take a closer look of the CDN"
"10-07","17:42","pay attention many companies many video providers they have their own"
"10-07","17:50","recipients they have own CDLs to distribute the content especially for large companies"
"10-07","17:57","because they have the power they have the money to do this right but for some small providers for small video"
"10-07","18:04","companies they may not they may not have the CDN Network they may not have the"
"10-07","18:11","infrastructure in this case they may use some third-party cdns to provide the service"
"10-07","18:19","for example here we have one company called netcinema.com"
"10-07","18:24","this netsimo.com does not have the CDN Network so that's"
"10-07","18:31","why it is actually using the service the CDN service"
"10-07","18:36","from a third-party provider called kingcdn.com which means the videos are actually"
"10-07","18:43","stored on kingcdn.com is not stored on now cinema.com"
"10-07","18:49","okay the contents are stored in kingcdn.com now in this case this becomes a little"
"10-07","18:56","bit complicated because when the user is making requests"
"10-07","19:01","so for example client Bob is making requests it is actually requesting"
"10-07","19:06","directly from netcinema.com okay he said oh okay I want to watch"
"10-07","19:12","this video but the video is not stored intimate.com actually it is actually stored in"
"10-07","19:19","another URL it's stored in the CDN provider"
"10-07","19:24","kingzickian.com then in this case how can Bob reach the"
"10-07","19:30","Kings again.com okay let's look at the process the process is like this"
"10-07","19:35","firstly Bob will get the URL for the video now cinema.com 6y something from"
"10-07","19:42","the nasima.com webpage and then Bob will need to contact"
"10-07","19:49","contact Bob's local DNS server to resolve this URL"
"10-07","19:55","because this is a this URL is just telling the host name Etc it doesn't"
"10-07","20:00","tell the IP address right if you have watched the video in the uh DNS part"
"10-07","20:08","then you will know okay we need to translate this into IP address right so"
"10-07","20:14","that in this case in this case Bob's local DS server need to resolve this URL so usually what"
"10-07","20:23","happens if you remember what happened in the in the DNS part you will know Bob"
"10-07","20:28","the look of the ass may contact the root and then contact the TLD"
"10-07","20:36","which is a.com and then final contact"
"10-07","20:49","the final account has authoritative DS right so which is the net Cinema"
"10-07","20:59","so it is actually doing something else right so contact with may contact route"
